,Risk,Leverage
ORC,0.5,25.643186554298097
ORGO,0.3333333333333333,10.162798830871512
ORMP,0.05555555555555555,8.679713322967539
ORRF,0.1111111111111111,2.9859803872332376
OSBC,0.2222222222222222,6.074714094102642
OSIS,0.6111111111111112,-13.92121716792071
OSPN,0.8333333333333334,-1.2925583923782604
OSTK,0.16666666666666666,3.5770202359809207
OSUR,0.3888888888888889,7.249079359013222
OSW,0.2777777777777778,7.203787046989493
OTLK,0.5555555555555556,27.22557778566764
OTRK,0.5,9.447430015347761
OTTR,0.0,2.1186632070517866
OUT,0.2777777777777778,5.4606051332425585
OVV,0.1111111111111111,5.754299131402503
OXM,0.05555555555555555,3.3041990914881714
OYST,0.3333333333333333,4.346998650734852
PACB,0.4444444444444444,10.100599069172342
PACK,0.05555555555555555,5.023528787185247
PAE,0.1111111111111111,2.263908126650635
PAHC,0.16666666666666666,4.298539595205824
PAR,0.3888888888888889,10.515180360572064
PARR,0.16666666666666666,3.210250069705145
PATK,0.2222222222222222,3.129566791155713
PAVM,0.05555555555555555,5.275102705357485
PAYA,0.2222222222222222,4.851349945480458
PBF,0.16666666666666666,7.154840654380494
PBFS,0.4444444444444444,5.925216804685952
PBH,0.0,1.5423022642131377
PBI,0.05555555555555555,2.8705184534749244
PBYI,0.7777777777777778,-36.990240417710716
PCH,0.2222222222222222,2.55959702769244
PCRX,0.6111111111111112,-5.843212678629468
PCSB,0.1111111111111111,5.072439846242073
PCYO,0.1111111111111111,3.113059974968764
PD,0.4444444444444444,11.58072655719394
PDCE,0.05555555555555555,2.368822095827008
PDCO,0.2222222222222222,2.727986326542203
PDFS,0.1111111111111111,2.5214835364189674
PDM,0.2777777777777778,4.444969864535067
PEB,0.5555555555555556,9.710182267392488
PEBO,0.3888888888888889,5.957282410240486
PETQ,0.5,52.760189691190995
PETS,0.1111111111111111,5.733213064171059
PFBC,0.1111111111111111,3.4337358693615627
PFC,0.3333333333333333,3.5924978937685914
PFGC,0.7222222222222222,-30.701010523627932
PFIS,0.05555555555555555,3.098429982403068
PFS,0.05555555555555555,2.8402769160055876
PFSI,0.2777777777777778,4.3609002305397615
PGC,0.2222222222222222,4.934906603464387
PGEN,0.6666666666666666,-35.05913727297917
PGNY,0.2777777777777778,3.3586843362162075
PGRE,0.16666666666666666,6.688286454046058
PGTI,0.5,111.20536541929981
PHAT,0.9444444444444444,-0.03545738348453183
PHR,0.2222222222222222,5.784462314399756
PI,0.05555555555555555,3.2231284512591505
PING,0.2777777777777778,5.673089379942994
PIPR,0.05555555555555555,2.823395142352373
PJT,0.4444444444444444,5.449252267272747
PKE,0.16666666666666666,3.513356045493599
PKOH,0.5555555555555556,11.137106581828787
PLAB,0.2777777777777778,6.639180690952359
PLAY,0.2777777777777778,4.203414575634345
PLCE,0.2777777777777778,5.55135104928882
PLM,0.3333333333333333,4.350164171597156
PLMR,0.3333333333333333,4.926828730945337
PLOW,0.4444444444444444,10.672016529858352
PLPC,0.4444444444444444,9.321246372492753
PLSE,0.2777777777777778,6.811832310189636
PLUS,0.2777777777777778,5.1048132984542205
PLXS,0.6111111111111112,7.488365365222637
PLYM,0.0,1.413159954332696
PMT,0.3888888888888889,29.876051206769812
PNM,0.9444444444444444,-0.979692080685988
PNTG,0.8888888888888888,-6.252912910705691
POLY,0.6666666666666666,-23.184599442588965
POR,0.0,1.4273706191524769
POWI,0.5,7.708748507091332
POWL,0.3888888888888889,7.078917374349123
POWW,0.3333333333333333,9.457500350316193
PPBI,0.3888888888888889,5.291402683898605
PRA,0.2777777777777778,3.193503482789191
PRAA,0.0,1.7997118219163701
PRDO,0.6666666666666666,5844.934206358123
PRFT,0.0,2.3532677905409325
PRG,0.6666666666666666,27.410905607253397
PRGS,0.3333333333333333,5.223653458605583
PRIM,0.4444444444444444,11.96947512727936
PRK,0.05555555555555555,3.8268578312548267
PRLB,0.3333333333333333,8.978119511481806
PRMW,0.5555555555555556,8.015817603751673
PRO,0.8333333333333334,-4.045940316573072
PRPL,0.8888888888888888,-0.9984467605251837
PRTA,0.1111111111111111,9.728771716325591
PRTG,0.8888888888888888,-1.2722976840856741
PRTH,0.2222222222222222,8.41654378103233
PRTK,0.16666666666666666,4.191048112380214
PRTS,0.2777777777777778,3.8771457145107693
PRTY,0.3888888888888889,7.010197407578932
PRVB,0.7222222222222222,-1.2790522889413052
PSB,0.0,2.9319016272612246
PSMT,0.6111111111111112,-12.35765177075033
PSN,0.6666666666666666,-9.661903642016293
PSNL,0.7777777777777778,-7.998402813986986
PSTL,0.0,1.874892558483305
PTCT,0.9444444444444444,-0.6785998026144163
PTEN,0.2222222222222222,5.142012341853924
PTGX,0.1111111111111111,5.191183568174545
PTSI,0.05555555555555555,3.8850491577951343
PUMP,0.5555555555555556,12.080328279012777
PVBC,0.05555555555555555,3.8572583004740952
PZN,0.0,1.900030519266759
PZZA,0.0,1.5963845226464772
QCRH,0.05555555555555555,2.5961660283948653
QLYS,0.0,3.3262175612346034
QMCO,0.5,20.04718063233737
QNST,0.6111111111111112,24.09447714042301
QTNT,0.7222222222222222,-799.8551617198825
QTRX,0.2777777777777778,12.553919320685537
QTWO,0.7222222222222222,-10.725590698010484
QUOT,0.7222222222222222,-5.056270262636683
RAD,0.3333333333333333,4.58488441670877
RAMP,0.2777777777777778,6.22025635729021
RAPT,0.0,2.060390137889413
RAVN,0.0,
RBB,0.2222222222222222,3.8234869100000957
RBBN,0.5555555555555556,15.207965607368287
RBCAA,0.05555555555555555,2.233698188795806
RBNC,0.1111111111111111,3.5332155075516956
RC,0.05555555555555555,2.5811719168706
RCEL,0.8888888888888888,-0.6361272453925068
RCII,0.3888888888888889,6.349151759156047
RCKT,0.5555555555555556,25.981331548225313
RCKY,0.0,2.722394036018558
RCM,0.5,12.653159973651722
RCUS,0.05555555555555555,1.9581150578928146
RDFN,0.6111111111111112,-10.377033458625366
RDN,0.5,10.385910611691452
RDNT,0.0,2.8529047187967773
RDUS,0.8333333333333334,-6.451700360578056
REAL,0.3333333333333333,5.531577550384822
REGI,0.6666666666666666,105.8307179266482
REKR,0.2222222222222222,7.753561214453463
REPL,0.8888888888888888,-2.0784095016971995
REPX,0.05555555555555555,5.241226302282031
RES,0.16666666666666666,4.474829107685099
RETA,0.7222222222222222,-1.479624062145419
REV,0.16666666666666666,2.5302829461673126
REVG,0.16666666666666666,3.9822980653733575
REX,0.1111111111111111,2.485846743636625
REZI,0.4444444444444444,15.800437809340687
RFL,0.6666666666666666,-149.8078493545363
RGNX,0.5,6.561449193417961
RGP,0.05555555555555555,3.1658589712549876
RGR,0.16666666666666666,3.419442538559652
RGS,0.5555555555555556,12.239483887693263
RHP,0.2222222222222222,3.940829640002987
RICK,0.2222222222222222,2.911619679005419
RIDE,0.16666666666666666,5.02243967341165
RIGL,0.4444444444444444,-20.383875718638503
RILY,0.1111111111111111,5.161804905981164
RIOT,0.16666666666666666,3.244056978191668
RLGT,0.1111111111111111,6.4414514249799
RLGY,0.2777777777777778,3.895244678850155
RLI,0.2777777777777778,4.569382300737837
RLJ,0.3333333333333333,7.717679151453842
RLMD,0.5,-11.711108691504975
RM,0.05555555555555555,2.5441054863608814
RMAX,0.7222222222222222,-6.311859507198465
RMBS,0.16666666666666666,2.883796876909298
RMNI,0.05555555555555555,4.0287908617404575
RMO,0.2222222222222222,6.812361973766564
RMR,0.16666666666666666,2.9369622093850514
RNST,0.3333333333333333,6.362033792199747
ROAD,0.16666666666666666,2.7313236179120346
ROCK,0.6666666666666666,-11.255285754479367
ROG,0.2222222222222222,2.1569401399637687
ROIC,0.05555555555555555,2.042259651046716
ROLL,0.3888888888888889,7.2655764105826055
RPAY,0.6666666666666666,-165.4451720520458
RPD,0.05555555555555555,3.8551124485620756
RPT,0.05555555555555555,2.9847090896655035
RRBI,0.2777777777777778,6.0872038739895995
RRC,0.0,3.353194723814463
RRD,0.0,2.182527086937032
RRGB,0.7222222222222222,-16.836720699807824
RRR,0.0,2.6666895858050785
RUBY,0.4444444444444444,5.469508569257634
RUSHA,0.2777777777777778,3.178615670738208
RUSHB,0.2777777777777778,4.141018299338642
RUTH,0.3888888888888889,6.4936320821904125
RVI,0.0,1.5509634330256943
RVLV,0.16666666666666666,3.332981538161621
RVNC,0.6666666666666666,17.034640671655932
RVP,0.6666666666666666,28.876664963357047
RWT,0.0,2.0561742261265676
RYAM,0.7222222222222222,-3.654559682764545
RYI,0.1111111111111111,3.5918247284397955
RYTM,0.5,13.440732037295108
SAFE,0.1111111111111111,4.258981291573808
SAFM,0.0,2.282574879953514
SAFT,0.3333333333333333,8.156114697055429
SAH,0.3888888888888889,6.099210166406387
SAIA,0.2222222222222222,3.4242774473841338
SAIL,0.2777777777777778,3.8459333294296547
SANM,0.5,91.00776258376848
SASR,0.16666666666666666,3.251322290281014
SATS,0.2777777777777778,6.188456446317307
SAVA,0.0,8.013798431556266
SAVE,0.8888888888888888,-3.3579014633509585
SB,0.0,4.091954965592515
SBCF,0.6666666666666666,222.72394624010087
SBGI,0.0,3.0976621676502023
SBH,0.1111111111111111,3.9151520681821212
SBRA,0.7777777777777778,-7.21288751469622
SBSI,0.16666666666666666,3.3203869883374875
SCHL,0.0,2.1732802520155183
SCHN,0.1111111111111111,3.957852970163828
SCL,0.5,5.760120352434386
SCOR,0.2222222222222222,4.692042698769083
SCS,0.7777777777777778,-9.063416736550987
SCSC,0.4444444444444444,5.1691473931791005
SCU,0.2222222222222222,5.988627122028193
SCVL,0.1111111111111111,2.6682953493380923
SCWX,0.3333333333333333,7.4401136048938925
SEAS,0.0,3.746248807370511
SEEL,0.6111111111111112,14.270415260068981
SELB,0.3333333333333333,4.727923863387505
SEM,0.16666666666666666,3.1180204341801523
SENEA,0.16666666666666666,8.192928606464271
SENS,0.1111111111111111,3.130832101278523
SESN,0.1111111111111111,2.61576536304969
SFBS,0.0,1.5713321784029193
SFIX,0.7777777777777778,-9.77072784630937
SFL,0.1111111111111111,4.185420901477684
SFM,0.05555555555555555,3.0187668186736936
SFNC,0.2777777777777778,7.855680840444963
SFST,0.05555555555555555,2.854136943283119
SFT,0.2222222222222222,6.307637022703756
SGC,0.5555555555555556,12.284947635608782
SGH,0.1111111111111111,4.169036774718778
SGMO,0.6666666666666666,-7.305688654995969
SGMS,0.2777777777777778,2.5254799929772336
SGRY,0.16666666666666666,3.910004647306374
SHAK,0.5,11.177254356215148
SHEN,0.4444444444444444,-36.03763700077887
SHO,0.16666666666666666,3.3685927346772586
SHOO,0.3333333333333333,7.568217541423759
SHYF,0.5,10.672208371573415
SI,0.2222222222222222,8.578648524274572
SIBN,0.5,33.613369695001644
SIEN,0.6111111111111112,7.5128300672390145
SIG,0.0,2.410092211514874
SIGA,0.1111111111111111,3.109828752004164
SIGI,0.1111111111111111,2.3222228382010144
SILK,0.3888888888888889,15.46552044416562
SITC,0.0,2.8646299155634876
SITM,0.0,2.553770819951017
SJI,0.05555555555555555,3.431057555728041
SJW,0.0,2.725525278207988
SKT,0.05555555555555555,3.5475191028393627
SKY,0.05555555555555555,2.6687033474919137
SKYW,0.8888888888888888,-5.185855222455172
SLAB,0.1111111111111111,3.2084659456603615
SLCA,0.4444444444444444,5.966110808651076
SLDB,0.7222222222222222,-4.445717706143327
SLP,0.5555555555555556,44.519734737988706
SM,0.0,2.750813705684852
SMBC,0.2777777777777778,3.49126038989209
SMBK,0.0,2.3750392641751086
SMCI,0.2222222222222222,3.2598845686693227
SMED,0.4444444444444444,9.945120912374028
SMMF,0.2222222222222222,2.1908586306187794
SMMT,0.5,14.321658162864672
SMP,0.0,1.9821028085189967
SMPL,0.05555555555555555,2.538405845997425
SMSI,0.2222222222222222,4.865119422995214
SMTC,0.16666666666666666,4.055888999056117
SNBR,0.6111111111111112,133.3663890366918
SNDX,0.5,11.505273439255928
SNEX,0.2222222222222222,4.203990426435199
SOI,0.7222222222222222,53.10329281194034
SOLY,0.0,2.1126707717079287
SONO,0.4444444444444444,8.956072838169762
SP,0.5555555555555556,10.876039843381305
SPFI,0.05555555555555555,5.204282409569742
SPNE,0.5,36.569837070819545
SPNS,0.1111111111111111,2.303633050903438
SPNT,0.3888888888888889,3.179804711105944
SPPI,0.8333333333333334,-2.6838012411941836
SPRO,0.7777777777777778,-11.413996334719267
SPSC,0.16666666666666666,3.460586208948241
SPT,0.16666666666666666,3.999771246062976
SPTN,0.0,1.3766412332437772
SPWH,0.9444444444444444,-0.1902725958420019
SPWR,0.2222222222222222,4.296143722791807
SPXC,0.3333333333333333,4.741365585632495
SR,0.2777777777777778,4.423880730709429
SRCE,0.16666666666666666,2.6831428677716227
SRDX,0.05555555555555555,3.603790870486343
SRG,0.5,32.48002067803586
SRI,0.6111111111111112,-4.128517553279323
SRNE,0.3888888888888889,8.563319680980857
SRRK,0.3888888888888889,6.811294865958651
SRT,0.16666666666666666,4.42052386489898
SSB,0.4444444444444444,13.311575114038193
SSD,0.05555555555555555,2.6335632525422574
SSP,0.5,12.549807577082824
SSTI,0.7777777777777778,110.51519388880548
SSTK,0.1111111111111111,4.901321606639676
STAA,0.1111111111111111,5.01443091292551
STAG,0.0,1.6986523483685152
STAR,0.05555555555555555,2.74311577231306
STBA,0.3333333333333333,6.617383170107345
STC,0.1111111111111111,2.630401256354708
STFC,0.5,16.59311606480872
STGW,0.0,2.2114919347859576
STIM,0.8888888888888888,-8.253776596754332
STKS,0.16666666666666666,3.721688188088527
STNG,0.3888888888888889,4.7848821220580176
STOK,0.8888888888888888,-6.171866515246532
STON,0.1111111111111111,3.4034823690714973
STRA,0.7777777777777778,-20.83418229188828
STRL,0.05555555555555555,2.4713465846721103
STRO,0.5555555555555556,20.87500589869244
STXB,0.0,3.75787873322376
STXS,0.2222222222222222,5.420133520228808
SUM,0.16666666666666666,3.1302596375318665
SUPN,0.0,2.3167231192974738
SURF,0.8888888888888888,-0.048029642758657974
SVC,0.3888888888888889,10.052109933349154
SWAV,0.05555555555555555,3.570920262461198
SWBI,0.3333333333333333,7.082356603834204
SWM,0.8333333333333334,-4.8762594170592495
SWN,0.2777777777777778,4.526734822718734
SWTX,0.8333333333333334,-4.905390517336155
SWX,0.05555555555555555,4.282142965660762
SXC,0.2777777777777778,4.243601728884487
SXI,0.0,3.0283412122329185
SXT,0.05555555555555555,3.324366355005475
SYBT,0.05555555555555555,2.608998075199204
SYNA,0.05555555555555555,2.294600913000924
SYRS,0.8888888888888888,-2.491560631341808
TA,0.16666666666666666,2.947231276184209
TACO,0.1111111111111111,2.260643911679634
TALO,0.5555555555555556,9.387461492909953
TAST,0.5555555555555556,8.34349443936516
TBBK,0.1111111111111111,3.3827385457126073
TBI,0.0,2.4913266105388483
TBK,0.0,3.2742428122455354
TBPH,0.2777777777777778,4.134018714134804
TCBI,0.5555555555555556,23.9816248097834
TCBK,0.3888888888888889,10.043972198280137
TCMD,0.3888888888888889,12.850558651373126
TCRR,1.0,0.036731485055395495
TCS,0.6666666666666666,26.98402861163786
TCX,0.1111111111111111,3.3468822953587067
TDS,0.6666666666666666,-80.42861424373734
TDW,0.4444444444444444,5.32712082814766
TELL,0.05555555555555555,3.4125260389951926
TEN,0.4444444444444444,4.919320627383733
TENB,0.16666666666666666,3.2872203912713593
TEX,0.4444444444444444,9.042496923401405
TG,0.6666666666666666,-4.681981188903349
TGH,0.16666666666666666,4.978279506201229
TGI,0.6111111111111112,7.461855878281035
TGNA,0.3333333333333333,7.104195985372835
TGTX,0.7222222222222222,-1.8666624468833724
TH,0.05555555555555555,4.280345075366236
THC,0.0,1.9774539062685625
THFF,0.1111111111111111,3.719244446301192
THR,0.3333333333333333,9.292002182393563
THRM,0.3333333333333333,6.735348055592092
THRY,0.0,5.3334991493907635
THS,0.4444444444444444,21.037492525476257
TILE,0.0,2.9396864074797087
TIPT,0.0,5.842868976984492
TISI,0.5555555555555556,17.192551565916364
TITN,0.0,2.3838819955461843
TK,0.4444444444444444,7.508691743950033
TLYS,0.05555555555555555,2.532063431494214
TMDX,0.2222222222222222,5.861205148602849
TMHC,0.2222222222222222,2.606647822277114
TMP,0.1111111111111111,3.308140811046218
TMST,0.05555555555555555,4.908713690789786
TNC,0.4444444444444444,23.690814165042546
TNET,0.1111111111111111,2.994300807290713
TNK,0.2777777777777778,5.909721128011584
TNXP,0.6666666666666666,-7.261998682758423
TOWN,0.3888888888888889,6.839602734620449
TPB,0.3888888888888889,7.406830074669155
TPC,0.6111111111111112,-5.36127019446191
TPH,0.1111111111111111,2.7795391232611384
TPIC,0.6666666666666666,-117.9275020944882
TPTX,0.8888888888888888,-4.064533004117608
TR,0.0,4.420842716767167
TRC,0.1111111111111111,2.6523115784052873
TREE,0.5,16.490652377279844
TRHC,0.1111111111111111,9.716992874004795
TRMK,0.3333333333333333,5.975466179744178
TRN,0.16666666666666666,4.171534439910874
TRNO,0.0,2.010564383906118
TRNS,0.05555555555555555,3.2378077396068985
TROX,0.05555555555555555,3.1806503028346818
TRS,0.3888888888888889,5.88618001528219
TRST,0.2777777777777778,3.629459709969461
TRTN,0.3333333333333333,6.935191395001647
TRTX,0.2222222222222222,4.197062297878024
TRUE,0.4444444444444444,12.272848368365706
TRUP,0.16666666666666666,2.9123076763747444
TRVN,0.7777777777777778,-9.266328800152362
TSC,0.1111111111111111,4.98831132180285
TSE,0.5,16.041238219421754
TTCF,0.16666666666666666,3.532305236843567
TTEC,0.1111111111111111,3.5034323011264084
TTEK,0.0,1.8089468644641356
TTGT,0.05555555555555555,3.159184000543747
TTI,0.1111111111111111,2.621328548623313
TTMI,0.2777777777777778,9.609740919419941
TUP,0.8333333333333334,-1.242282458938891
TVTX,0.3333333333333333,5.771474468662553
TVTY,0.0,2.4538592625905955
TWI,0.2777777777777778,6.847594260347036
TWNK,0.0,3.090167483324254
TWO,0.2777777777777778,3.04390760997597
TWOU,0.6111111111111112,-21.597735065001608
TWST,0.5555555555555556,-34.81253864259259
TXMD,0.4444444444444444,13.63961019586928
TXRH,0.3333333333333333,6.4370004319276735
UAVS,0.8333333333333334,-5.620325512895256
UBA,0.0,1.507583474745084
UBSI,0.5,85.61397749003318
UCBI,0.5555555555555556,84.08633533922003
UCTT,0.4444444444444444,6.547434128933699
UE,0.4444444444444444,6.0497277162137175
UEC,0.1111111111111111,6.785683579409306
UEIC,0.4444444444444444,15.231788874554061
UFCS,0.3888888888888889,10.280719007987166
UFI,0.2777777777777778,4.82590175942274
UFPI,0.16666666666666666,2.8070178056649158
UFPT,0.05555555555555555,2.927508333147707
UFS,0.0,
UHT,0.3888888888888889,15.673942373637894
UIHC,0.5555555555555556,8.578006793328846
UIS,0.4444444444444444,31.67719969011559
ULH,0.4444444444444444,10.92424478509046
UMBF,0.5,26.09618834318711
UMH,0.05555555555555555,1.7648759316009335
UNF,0.2222222222222222,3.3132285268903905
UNFI,0.0,1.582913880448599
UNIT,0.16666666666666666,4.580068630929624
UPLD,0.9444444444444444,-1.6394437155037738
UPWK,0.3333333333333333,6.045461650422206
URBN,0.3333333333333333,5.730487172801909
URG,0.1111111111111111,4.090309097585275
URGN,0.3333333333333333,9.047945713388494
USD,0.2777777777777778,5.9887785861654725
USLM,0.16666666666666666,3.845100139856803
USM,0.5,9.588236837853744
USNA,0.16666666666666666,3.6937365653178156
USPH,0.3888888888888889,8.152069989063536
USX,0.5,7.150354868404216
UTL,0.16666666666666666,2.8953758862308185
UTMD,0.05555555555555555,3.053913200762844
UTZ,0.2222222222222222,6.4432146669168
UUUU,0.3333333333333333,9.658994578247716
UVE,0.0,3.565403538730453
UVSP,0.2222222222222222,4.344911158061106
UVV,0.4444444444444444,8.673260017364568
VALU,0.0,2.5286874041761958
VAPO,0.05555555555555555,2.635760594895852
VATE,0.1111111111111111,3.047109557617508
VBIV,0.2777777777777778,4.042313183496885
VBTX,0.1111111111111111,2.7977127069853562
VC,0.7777777777777778,-7.548549252584108
VCEL,0.16666666666666666,4.422114955048348
VCRA,0.0,2.3242789907927204
VCYT,0.16666666666666666,5.435190066896763
VEC,0.2777777777777778,3.867713615858989
VECO,0.1111111111111111,3.879942270236934
VERI,0.1111111111111111,4.692479368465525
VERU,0.0,5.93787001994022
VG,0.0,2.90996748234525
VGR,0.2222222222222222,4.5274127711486
VHC,0.7222222222222222,-5.475947829730611
VHI,0.0,2.2993000422366547
VIA,0.1111111111111111,2.599125237965842
VIAV,0.2222222222222222,4.660091518416882
VICR,0.1111111111111111,2.73575493611003
VIR,0.0,2.576594572323592
VIRX,0.7777777777777778,35.08217044965145
VIVO,0.1111111111111111,2.465059286221091
VKTX,0.6111111111111112,-13.695121109352703
VLDR,0.2222222222222222,9.71571894878074
VLGEA,0.3333333333333333,4.502457696725266
VLY,0.5555555555555556,-102.09964804597328
VMD,0.6666666666666666,-7.480435910395745
VNDA,0.1111111111111111,2.9154981524999184
VOXX,0.3888888888888889,6.816481689983092
VPG,0.16666666666666666,3.318357859715687
VRA,0.5,12.315638627727331
VRAY,0.16666666666666666,3.0466876650917865
VRCA,0.4444444444444444,10.894703683227034
VREX,0.0,2.430081208454107
VRNS,0.4444444444444444,9.582521562943855
VRNT,0.1111111111111111,2.3539521267015093
VRRM,0.16666666666666666,5.640167896604221
VRS,0.0,2.0000752281998877
VRTS,0.2777777777777778,7.669064095187735
VRTV,0.0,3.167238470895831
VSEC,0.1111111111111111,3.877375970897655
VSH,0.6666666666666666,-2.5267862853934893
VSTM,0.2777777777777778,3.189190537303848
VSTO,0.1111111111111111,2.4415496177118206
VTGN,0.2777777777777778,3.724517763387666
VTOL,0.3333333333333333,4.424602346738925
VUZI,0.3333333333333333,4.8836693283576595
VVI,0.2222222222222222,4.028672214530413
VVNT,0.3333333333333333,7.218815169425558
VXRT,0.05555555555555555,4.7430794845773905
WABC,0.4444444444444444,18.848280205372966
WAFD,0.2777777777777778,5.1271955694226135
WASH,0.3333333333333333,4.690479276442488
WBT,0.0,1.605529289133143
WCC,0.1111111111111111,2.604257646650821
WD,0.1111111111111111,2.3734678997661023
WDFC,0.2222222222222222,4.284655092781386
WERN,0.2777777777777778,4.307516150502672
WETF,0.3888888888888889,6.635540261892983
WGO,0.4444444444444444,27.544446522768492
WHD,0.3333333333333333,5.677853926890507
WINA,0.1111111111111111,4.847703997934284
WING,0.16666666666666666,2.141918082514456
WIRE,0.0,1.8379530375024171
WK,0.0,2.0997019689806096
WKHS,0.8888888888888888,-6.4835072604438935
WLDN,0.2777777777777778,6.986116967328964
WLFC,0.1111111111111111,4.328164459672276
WLL,0.0,1.913553407722951
WMK,0.0,2.190105874279978
WNC,0.2222222222222222,4.027646266092713
WOR,0.2222222222222222,3.4152285482743547
WOW,0.0,1.9841067940465391
WRE,0.0,2.180435952776529
WRLD,0.05555555555555555,4.032180199474446
WSBC,0.5,10.238491382512853
WSBF,0.2222222222222222,5.806939643789712
WSC,0.1111111111111111,2.534942586598061
WSFS,0.6111111111111112,-216.70228485242848
WSR,0.2777777777777778,6.073448359957999
WTBA,0.0,1.9773797034802334
WTI,0.2222222222222222,3.923116814620956
WTS,0.1111111111111111,2.7868299779392194
WTTR,0.2222222222222222,6.547157897571787
WVE,0.5,8.700740439001319
WW,0.6111111111111112,-5.056299244967836
WWW,0.5,21.269478711817666
XBIT,0.7777777777777778,-4.0087073237325415
XENT,0.4444444444444444,5.078817280748487
XGN,0.0,3.6469118691098488
XHR,0.2777777777777778,7.29347568265814
XL,0.16666666666666666,6.994867161621284
XNCR,0.6111111111111112,-25.589594337305318
XOMA,0.3888888888888889,7.985153426794169
XPEL,0.4444444444444444,8.223343014878317
XPER,0.7777777777777778,-5.685681707163231
XPRO,0.2222222222222222,6.545235523948172
XXII,0.1111111111111111,6.021980947705308
YELL,0.1111111111111111,3.453744527528495
YELP,0.16666666666666666,2.851378727115373
YEXT,0.8333333333333334,-2.04732536787221
YMAB,0.6666666666666666,-65.04187237034814
YORW,0.0,2.5478110730160437
ZD,0.0,2.925027603314994
ZEUS,0.1111111111111111,5.252264390318001
ZGNX,0.3888888888888889,15.914030014253406
ZIOP,0.5555555555555556,9.191606912919873
ZIXI,0.16666666666666666,4.055907972980534
ZUMZ,0.5,11.921863218486699
ZUO,0.16666666666666666,3.1939761365592494
ZWS,0.6666666666666666,-11.530195989180713
ZYXI,0.5,8.755345716439942
